Time,foF2,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,fbEs,hF,hF2,hE,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2023-10-28 06:10:00+00:00,9.275,31.56,2.03,2.48,3.95,2.03,2.42,9.96,0.21,5.38,2.45,,215.0,215.0,96.8,97.5,94.0,4.0,237.2,185.4,71.0,39.2,81.1,18.2,3.4,1.66
2023-10-28 06:15:00+00:00,9.415,32.25,2.41,,3.08,2.41,2.63,10.14,0.14,5.44,,,212.5,212.5,96.1,,93.1,3.1,236.5,191.0,61.2,33.5,63.1,16.3,3.43,1.77
2023-10-28 06:20:00+00:00,9.463,32.07,2.4,,3.05,2.4,2.73,10.15,0.13,5.5,,,212.5,217.5,95.3,,93.7,3.7,242.6,191.8,68.8,39.1,77.3,18.8,3.39,1.82
2023-10-28 06:25:00+00:00,9.73,33.08,2.17,,3.36,2.17,2.28,10.31,0.07,5.55,,,212.5,212.5,99.1,,93.2,3.1,238.9,195.1,60.0,32.9,71.0,17.1,3.4,1.46
2023-10-28 06:30:00+00:00,9.835,33.01,2.59,2.8,3.36,2.59,2.74,10.48,0.1,5.61,2.77,,217.5,217.5,98.0,100.0,93.5,3.4,244.6,192.3,70.9,38.9,72.8,20.5,3.36,1.92
2023-10-28 06:35:00+00:00,9.95,33.4,2.58,,3.1,2.58,2.81,10.55,0.05,5.67,,,217.5,217.5,96.7,,93.5,3.4,248.4,194.9,74.0,41.1,71.0,21.9,3.36,2.06
2023-10-28 06:40:00+00:00,9.993,33.74,2.69,,3.05,2.69,2.88,10.66,0.14,5.72,,,210.0,210.0,97.8,,93.5,3.4,243.9,194.4,66.9,37.2,69.1,20.3,3.38,1.79
2023-10-28 06:45:00+00:00,10.01,33.77,2.52,2.97,3.26,2.52,2.81,10.69,0.14,5.78,2.84,,210.0,210.0,99.6,100.0,94.7,4.6,242.9,196.8,61.8,34.1,65.1,18.9,3.37,1.7
2023-10-28 06:50:00+00:00,9.975,32.79,2.72,,3.58,2.72,2.95,10.7,0.17,5.83,,,217.5,217.5,97.9,,94.1,4.0,247.3,193.1,72.3,40.0,79.2,21.8,3.29,1.72
2023-10-28 06:55:00+00:00,10.15,33.32,2.63,2.97,3.18,2.63,2.91,10.9,0.28,5.88,2.94,,200.0,200.0,100.2,100.0,94.9,4.8,249.6,197.3,69.1,37.8,75.2,21.4,3.28,1.64
2023-10-28 07:00:00+00:00,10.36,33.85,2.73,3.05,4.09,2.73,2.95,11.11,0.17,5.94,2.97,,225.0,225.0,97.6,103.3,94.1,4.0,247.0,197.7,64.1,36.1,86.6,21.6,3.27,1.15
2023-10-28 07:05:00+00:00,10.675,34.75,2.08,3.13,3.6,2.08,2.65,11.27,0.13,5.99,2.67,,222.5,222.5,101.1,102.5,97.0,6.9,255.8,204.9,69.3,38.2,82.8,23.9,3.26,1.45
2023-10-28 07:10:00+00:00,10.5,35.77,2.13,2.94,3.36,2.13,2.81,11.01,0.07,6.04,2.84,,200.0,200.0,100.4,102.5,96.8,6.6,241.8,201.6,52.7,29.4,68.8,18.4,3.41,1.2
2023-10-28 07:15:00+00:00,10.78,36.5,2.77,,3.78,2.77,2.95,11.43,0.1,6.09,,,217.5,217.5,101.4,,94.7,4.6,243.4,201.4,55.4,31.4,74.2,20.6,3.39,1.17
2023-10-28 07:20:00+00:00,10.925,36.69,2.78,,3.9,2.78,2.95,11.55,0.13,6.14,,,220.0,220.0,101.1,,94.3,4.2,244.8,202.5,56.6,32.4,76.2,21.7,3.36,1.17
2023-10-28 07:25:00+00:00,10.745,37.51,2.13,2.97,4.09,2.13,2.81,11.29,0.07,6.19,2.84,,232.5,232.5,100.1,102.5,96.5,6.3,233.5,198.9,45.8,26.4,67.8,17.5,3.49,1.01
2023-10-28 07:30:00+00:00,10.85,37.39,2.84,,3.99,2.84,3.09,11.22,0.07,6.24,,,232.5,232.5,101.1,,95.0,4.8,235.2,195.1,52.7,29.9,67.7,19.9,3.45,1.29
2023-10-28 07:35:00+00:00,11.25,36.77,2.95,3.2,4.65,2.95,3.13,11.8,0.15,6.29,3.15,,232.5,232.5,102.9,102.5,95.1,5.0,242.6,191.2,67.5,37.7,89.1,26.4,3.27,1.19
2023-10-28 07:40:00+00:00,11.27,37.33,2.73,3.12,3.5,2.73,2.98,11.68,0.21,6.34,3.01,,210.0,210.0,104.1,105.0,96.2,6.1,250.0,201.4,65.1,35.5,69.9,24.9,3.31,1.66
2023-10-28 07:45:00+00:00,11.095,37.56,2.41,3.26,3.74,2.41,3.02,11.71,0.1,6.38,3.05,,212.5,212.5,102.6,105.0,98.1,8.0,242.3,200.1,55.9,31.3,69.1,21.6,3.38,1.35
2023-10-28 07:50:00+00:00,11.025,37.53,2.53,3.1,4.47,2.53,3.06,11.57,0.05,6.43,3.08,,230.0,230.0,102.2,105.0,97.0,6.8,235.1,193.2,54.3,31.0,79.4,21.3,3.4,1.0
2023-10-28 07:55:00+00:00,10.973,37.37,2.52,3.18,3.78,2.52,3.12,11.5,0.1,6.47,2.66,,195.0,225.0,102.0,107.5,97.3,7.1,239.4,197.5,53.5,31.6,73.0,21.2,3.41,1.19
2023-10-28 08:00:00+00:00,11.06,36.63,2.59,3.33,4.06,2.59,3.12,11.57,0.17,6.52,3.15,,222.5,222.5,102.6,102.5,97.2,7.0,247.9,196.2,69.8,39.0,78.4,26.1,3.31,1.7
2023-10-28 08:05:00+00:00,10.725,36.71,2.38,3.28,4.1,2.38,3.13,11.27,0.03,6.56,3.15,,222.5,222.5,100.9,102.5,97.5,7.4,232.6,192.2,52.0,29.8,73.5,19.4,3.42,1.07
2023-10-28 08:10:00+00:00,10.798,37.07,2.59,3.33,4.03,2.59,3.16,11.36,0.04,6.6,3.18,,225.0,235.0,102.3,102.5,97.2,7.1,234.7,194.4,49.4,29.4,67.8,19.2,3.44,1.21
2023-10-28 08:15:00+00:00,10.815,35.9,2.59,,4.09,2.59,3.19,11.89,0.14,6.64,,,225.0,225.0,102.1,,97.3,7.2,240.1,192.4,61.9,34.6,78.1,22.5,3.32,1.31
2023-10-28 08:20:00+00:00,9.25,34.57,3.0,,4.2,3.0,3.13,10.9,0.05,6.68,,,225.0,225.0,104.3,,95.1,5.0,211.1,176.9,40.6,25.0,68.4,12.4,3.74,1.0
2023-10-28 08:25:00+00:00,10.745,35.56,2.84,,4.13,2.84,3.12,11.47,0.07,6.72,,,220.0,220.0,104.0,,96.0,5.9,241.0,192.0,63.3,35.4,83.0,22.8,3.31,1.22
2023-10-28 08:30:00+00:00,11.323,37.22,2.41,,4.34,2.41,3.19,11.89,0.1,6.75,,,215.0,235.0,100.8,,97.4,7.2,251.6,200.7,58.0,36.3,85.7,25.9,3.29,1.2
2023-10-28 08:35:00+00:00,10.338,37.21,2.55,,4.32,2.55,3.18,10.9,0.03,6.79,,,195.0,237.5,102.9,,98.6,8.4,228.9,195.3,37.1,25.7,68.2,15.9,3.6,1.0
2023-10-28 08:40:00+00:00,11.34,37.99,4.38,,4.38,,,11.89,0.17,6.82,,,237.5,237.5,,,110.0,20.0,246.9,205.4,55.7,31.2,74.7,22.4,3.35,1.12
2023-10-28 08:45:00+00:00,11.13,36.75,2.66,,4.2,2.66,3.16,11.15,0.17,6.85,,,225.0,225.0,103.6,,97.7,7.5,244.8,194.4,67.2,37.5,80.6,25.6,3.3,1.47
2023-10-28 08:50:00+00:00,11.1,35.59,4.55,,4.55,,,11.07,0.05,6.88,,,227.5,227.5,,,110.0,20.0,249.8,196.5,70.7,38.2,87.9,25.8,3.21,1.3
2023-10-28 08:55:00+00:00,11.375,36.0,2.66,,4.24,2.66,3.19,11.64,0.25,6.9,,,220.0,220.0,103.3,,97.8,7.6,257.1,199.8,74.7,41.1,94.0,29.3,3.16,1.3
2023-10-28 09:00:00+00:00,11.445,36.71,4.93,,4.93,,,11.99,0.25,6.93,,,235.0,235.0,,,110.0,20.0,258.8,207.1,69.1,38.2,90.7,27.6,3.21,1.17
2023-10-28 09:05:00+00:00,10.875,36.63,2.58,3.13,4.03,2.58,3.28,11.43,0.05,6.95,2.58,,222.5,222.5,102.7,102.5,99.0,8.8,241.6,197.6,55.8,31.8,77.8,21.3,3.37,1.09
2023-10-28 09:10:00+00:00,11.48,36.64,2.59,3.61,4.13,2.59,3.37,11.68,0.28,6.97,3.39,,217.5,217.5,101.6,105.0,98.1,7.9,255.1,200.1,71.2,39.4,88.5,28.8,3.19,1.33
2023-10-28 09:15:00+00:00,11.9,37.03,2.52,3.61,4.13,2.52,3.16,12.52,0.21,6.99,3.18,,212.5,212.5,101.0,105.0,96.6,6.4,267.2,207.4,79.3,43.5,98.5,33.8,3.11,1.32
2023-10-28 09:20:00+00:00,11.525,38.17,3.5,,4.4,3.5,3.56,12.2,0.05,7.0,,,210.0,210.0,100.7,,110.0,20.0,252.4,209.7,53.5,31.6,82.4,24.1,3.31,1.0
2023-10-28 09:25:00+00:00,11.55,38.24,3.36,3.67,5.49,3.36,3.54,12.1,0.07,7.02,3.57,,260.0,260.0,100.4,102.5,94.6,4.5,244.1,197.9,58.3,35.1,93.4,26.5,3.31,1.0
2023-10-28 09:30:00+00:00,11.55,38.0,2.56,3.78,4.13,2.56,3.23,12.23,0.07,7.03,3.26,,205.0,205.0,102.2,100.0,98.1,7.9,251.0,207.4,57.2,32.6,77.9,24.6,3.29,1.14
2023-10-28 09:35:00+00:00,11.4,38.35,4.38,,4.38,,,10.95,0.05,7.04,,,232.5,232.5,,,110.0,20.0,246.7,208.0,50.9,28.8,75.4,21.4,3.36,1.01
2023-10-28 09:40:00+00:00,11.375,38.49,3.33,,5.49,3.33,3.37,12.06,0.07,7.05,,,247.5,247.5,104.6,,110.0,20.0,240.9,197.6,54.8,31.9,83.7,23.3,3.38,1.0
2023-10-28 09:45:00+00:00,11.795,37.7,3.29,,4.55,3.29,3.51,12.38,0.14,7.06,,,247.5,247.5,98.9,,94.2,4.1,255.9,200.9,72.0,40.5,88.9,31.1,3.2,1.39
2023-10-28 09:50:00+00:00,11.575,36.59,3.15,3.55,4.32,3.15,3.36,12.2,0.08,7.06,3.38,,237.5,237.5,101.5,100.0,94.6,4.5,256.0,199.6,73.4,40.9,93.8,30.3,3.16,1.28
2023-10-28 09:55:00+00:00,11.41,36.59,3.12,3.5,5.04,3.12,3.37,11.95,0.07,7.07,3.39,,232.5,232.5,100.8,100.0,94.6,4.5,249.6,195.1,69.8,39.8,99.6,28.8,3.21,1.05
2023-10-28 10:00:00+00:00,11.55,37.03,3.15,3.5,6.16,3.15,3.37,12.31,0.1,7.07,3.39,,247.5,247.5,101.2,100.0,94.6,4.4,247.5,189.4,74.0,41.7,106.5,30.8,3.21,1.03
2023-10-28 10:05:00+00:00,11.5,36.85,3.28,3.67,4.15,3.28,3.4,12.07,0.08,7.07,3.42,,227.5,227.5,100.2,100.0,93.8,3.7,254.6,204.2,64.8,36.7,86.0,27.3,3.2,1.19
2023-10-28 10:10:00+00:00,11.34,36.59,3.05,3.71,4.55,3.05,3.23,11.95,0.14,7.08,3.26,,222.5,222.5,105.0,102.5,95.4,5.3,249.5,198.5,65.8,37.1,91.9,26.7,3.23,1.07
2023-10-28 10:15:00+00:00,11.48,36.23,3.08,3.67,4.76,3.08,3.33,12.02,0.21,7.08,3.36,,237.5,237.5,105.4,100.0,96.3,6.1,256.4,198.4,75.4,42.3,99.7,30.7,3.16,1.2
2023-10-28 10:20:00+00:00,10.675,35.36,3.22,,5.18,3.22,3.36,11.23,0.03,7.08,,,242.5,242.5,102.6,,94.3,4.2,236.0,185.6,62.1,36.1,96.3,23.1,3.31,1.0
2023-10-28 10:25:00+00:00,11.34,35.19,3.26,3.67,5.07,3.26,3.54,11.4,0.1,7.08,3.57,,230.0,230.0,97.7,102.5,94.2,4.1,259.1,196.9,77.9,44.3,112.1,31.6,3.1,1.05
2023-10-28 10:30:00+00:00,12.285,36.33,3.33,3.99,4.09,3.33,3.51,12.76,0.25,7.08,3.54,,205.0,205.0,99.6,100.0,94.1,4.0,285.1,216.9,87.8,48.4,113.1,40.4,2.96,1.24
2023-10-28 10:35:00+00:00,12.375,37.68,3.13,,6.13,3.13,3.18,12.93,0.08,7.07,,,257.5,257.5,99.1,,110.0,20.0,277.8,219.9,75.3,41.7,109.8,35.8,3.05,1.0
2023-10-28 10:40:00+00:00,12.303,39.11,3.15,4.27,4.41,3.15,3.51,12.65,0.17,7.07,3.54,,237.5,285.0,96.6,97.5,94.3,4.1,268.4,222.9,51.1,35.2,70.6,30.1,3.18,1.46
2023-10-28 10:45:00+00:00,12.32,38.9,3.15,3.74,4.06,3.15,3.51,12.65,0.1,7.07,3.54,,217.5,217.5,96.6,98.8,94.3,4.1,269.2,217.3,69.2,39.3,80.2,33.2,3.16,1.55
2023-10-28 10:50:00+00:00,12.25,38.45,3.35,3.65,4.2,3.35,3.53,12.8,0.1,7.07,3.35,,225.0,225.0,95.5,97.5,93.0,2.9,268.4,212.2,74.8,42.1,86.7,34.9,3.14,1.56
2023-10-28 10:55:00+00:00,12.04,37.9,2.94,,4.09,2.94,3.33,12.52,0.25,7.07,,,222.5,222.5,99.2,,94.9,4.8,265.6,211.7,71.5,39.9,85.2,32.0,3.15,1.46
2023-10-28 11:00:00+00:00,11.113,37.22,2.77,,4.3,2.77,3.19,11.64,0.07,7.07,,,225.0,255.0,97.7,,94.2,4.1,247.6,205.3,48.9,31.2,73.7,21.9,3.36,1.14
2023-10-28 11:05:00+00:00,11.425,37.54,2.85,,4.03,2.85,3.08,12.0,0.05,7.07,,,210.0,210.0,100.4,,94.4,4.3,255.6,209.8,60.1,34.4,86.0,25.3,3.29,1.01
2023-10-28 11:10:00+00:00,12.32,38.65,2.77,4.24,4.09,2.77,2.98,13.22,0.21,7.07,3.01,4.09,230.0,230.0,102.9,97.5,94.9,4.8,269.1,218.3,68.0,37.5,89.4,31.8,3.14,1.14
2023-10-28 11:15:00+00:00,12.53,38.92,3.08,4.3,4.24,3.08,3.37,13.32,0.17,7.07,3.39,4.24,240.0,240.0,96.1,97.5,93.3,3.2,272.5,217.1,73.7,41.0,88.8,35.7,3.11,1.42
2023-10-28 11:20:00+00:00,12.3,38.98,2.97,3.58,4.8,2.97,3.38,10.95,0.05,7.06,3.4,,247.5,247.5,95.2,97.5,93.7,3.6,258.4,207.6,66.2,37.7,95.7,32.0,3.17,1.0
2023-10-28 11:25:00+00:00,12.285,38.83,3.01,3.74,4.16,3.01,3.4,12.9,0.17,7.06,3.43,,237.5,237.5,95.3,97.5,93.6,3.5,262.1,209.5,69.1,38.2,82.0,32.1,3.16,1.42
2023-10-28 11:30:00+00:00,12.495,38.45,2.97,3.88,5.46,2.97,3.33,13.07,0.21,7.06,3.36,,247.5,247.5,95.2,97.5,93.3,3.2,264.7,202.6,81.8,45.2,108.8,38.8,3.08,1.15
2023-10-28 11:35:00+00:00,12.5,38.66,2.92,,4.05,2.92,3.31,13.07,0.13,7.06,,,227.5,227.5,94.9,,93.3,3.2,271.1,214.0,75.1,41.1,92.9,35.6,3.09,1.31
2023-10-28 11:40:00+00:00,12.285,39.25,2.87,3.33,3.95,2.87,3.26,12.83,0.14,7.07,3.29,,227.5,227.5,94.1,97.5,92.8,2.8,262.8,214.7,63.3,35.3,81.1,30.0,3.19,1.24
2023-10-28 11:45:00+00:00,12.25,38.8,2.77,3.82,4.09,2.77,3.23,12.76,0.17,7.07,3.26,,230.0,230.0,93.4,95.0,92.8,2.8,262.8,211.6,67.9,37.6,84.3,31.4,3.17,1.32
2023-10-28 11:50:00+00:00,12.1,37.73,2.8,3.65,4.2,2.8,3.11,10.95,0.05,7.07,3.13,,230.0,230.0,93.8,95.0,92.2,2.2,264.5,208.3,74.6,40.9,94.8,33.1,3.12,1.25
2023-10-28 11:55:00+00:00,11.515,37.3,2.52,3.85,3.99,2.52,2.91,12.06,0.07,7.07,2.94,,227.5,227.5,96.5,95.0,93.4,3.4,256.5,208.4,63.5,35.1,85.1,26.1,3.24,1.11
2023-10-28 12:00:00+00:00,12.32,37.23,2.2,4.27,4.24,2.2,3.02,13.11,0.21,7.07,3.05,4.24,230.0,230.0,94.7,95.0,94.3,4.2,279.1,215.1,86.3,46.9,103.0,38.8,3.02,1.42
2023-10-28 12:05:00+00:00,10.85,36.49,2.58,3.42,4.7,2.58,2.86,11.4,0.03,7.07,2.88,,237.5,237.5,97.2,95.0,93.3,3.2,244.3,199.6,57.5,32.6,89.2,21.9,3.36,1.0
2023-10-28 12:10:00+00:00,12.32,37.99,2.63,3.22,3.88,2.63,3.02,13.07,0.14,7.07,3.05,,222.5,222.5,97.6,97.5,94.1,4.0,277.3,221.1,75.2,41.2,94.9,34.7,3.08,1.26
2023-10-28 12:15:00+00:00,11.375,38.61,2.63,3.57,3.78,2.63,3.16,12.8,0.04,7.07,3.18,,220.0,220.0,97.6,100.0,95.0,4.9,253.1,214.8,48.4,28.1,74.6,21.2,3.39,1.0
2023-10-28 12:20:00+00:00,12.25,38.72,2.6,3.2,3.97,2.6,3.06,12.98,0.13,7.07,3.08,,217.5,217.5,97.7,100.0,94.5,4.4,269.1,220.9,64.7,36.3,86.5,30.6,3.16,1.13
2023-10-28 12:25:00+00:00,11.445,38.15,2.59,3.36,4.24,2.59,2.95,12.65,0.1,7.06,2.97,,242.5,242.5,97.6,97.5,93.9,3.8,252.4,211.9,54.5,31.6,79.3,23.5,3.33,1.01
2023-10-28 12:30:00+00:00,11.375,37.81,2.48,3.26,3.92,2.48,3.09,11.92,0.07,7.06,3.12,,235.0,235.0,96.9,100.0,95.0,4.9,251.3,209.2,54.8,30.8,73.2,22.7,3.32,1.15
2023-10-28 12:35:00+00:00,11.45,37.07,2.42,,4.18,2.42,2.7,12.0,0.05,7.06,,,237.5,237.5,96.6,,93.8,3.7,252.3,208.1,59.1,32.7,83.7,24.2,3.24,1.01
2023-10-28 12:40:00+00:00,11.375,36.32,2.59,,3.54,2.59,2.77,11.92,0.1,7.05,,,232.5,232.5,94.7,,92.1,2.1,260.0,211.2,65.0,35.1,77.0,25.3,3.19,1.39
2023-10-28 12:45:00+00:00,11.445,35.6,2.17,,4.09,2.17,2.91,11.99,0.14,7.05,,,232.5,232.5,97.9,,98.7,8.5,264.6,209.0,73.4,39.8,92.4,28.8,3.11,1.25
2023-10-28 12:50:00+00:00,11.375,35.52,2.5,,3.47,2.5,2.83,11.93,0.05,7.04,,,227.5,227.5,107.7,,97.8,7.6,266.6,213.4,69.8,37.2,84.3,26.8,3.12,1.32
2023-10-28 12:55:00+00:00,11.445,36.11,2.48,2.97,4.34,2.48,2.88,11.99,0.1,7.03,2.9,,232.5,232.5,92.6,95.0,92.1,2.1,263.5,212.2,67.2,37.1,95.1,27.4,3.15,1.01
2023-10-28 13:00:00+00:00,11.48,36.41,2.41,3.22,3.78,2.41,2.84,11.99,0.07,7.02,2.87,,225.0,225.0,92.2,95.0,92.1,2.0,265.2,216.6,64.1,35.2,86.3,26.2,3.17,1.09
2023-10-28 13:05:00+00:00,11.5,36.64,2.2,2.85,3.6,2.2,2.73,12.05,0.03,7.01,2.75,,227.5,227.5,91.9,95.0,92.6,2.5,266.5,218.7,63.9,35.0,84.3,26.1,3.19,1.12
2023-10-28 13:10:00+00:00,11.97,37.02,2.13,3.15,3.46,2.13,2.84,12.55,0.07,7.0,2.87,,230.0,230.0,90.4,92.5,91.9,2.3,274.5,221.9,70.0,37.5,82.1,30.0,3.09,1.39
2023-10-28 13:15:00+00:00,12.25,37.38,2.13,3.78,3.5,2.13,2.74,12.86,0.07,6.99,2.77,3.5,232.5,232.5,90.5,92.5,91.7,1.8,282.3,224.0,79.3,42.5,88.8,34.9,3.05,1.56
2023-10-28 13:20:00+00:00,9.325,34.34,2.63,4.28,4.18,2.63,2.95,10.88,0.03,6.97,2.97,4.18,235.0,235.0,90.3,92.5,90.4,2.1,224.2,191.2,39.0,24.7,72.6,12.8,3.68,1.0
2023-10-28 13:25:00+00:00,12.285,38.04,2.66,4.24,4.13,2.66,2.91,12.9,0.21,6.95,2.94,4.13,240.0,240.0,91.1,92.5,90.8,1.8,272.2,217.4,73.9,40.3,92.2,33.7,3.1,1.27
2023-10-28 13:30:00+00:00,12.46,39.01,1.78,3.54,3.78,1.78,2.25,13.18,0.14,6.93,2.28,,237.5,237.5,90.8,92.5,91.6,1.5,274.0,223.9,69.9,37.3,86.3,32.0,3.13,1.21
2023-10-28 13:35:00+00:00,12.45,39.55,2.08,3.22,3.95,2.08,2.78,13.07,0.1,6.91,2.8,,235.0,235.0,90.8,95.0,92.6,2.7,264.1,217.0,63.8,34.8,83.5,30.2,3.18,1.12
2023-10-28 13:40:00+00:00,11.34,39.74,4.8,,4.8,,,12.94,0.04,6.89,,,240.0,240.0,,,110.0,20.0,243.3,210.3,44.5,24.2,67.0,18.0,3.51,1.0
2023-10-28 13:45:00+00:00,12.635,40.14,2.13,,3.08,2.13,2.74,13.35,0.14,6.87,,,222.5,222.5,106.0,,105.3,15.0,271.8,221.5,68.6,36.2,67.2,31.5,3.18,1.76
2023-10-28 13:50:00+00:00,12.375,40.43,3.42,,3.42,,,10.93,0.05,6.84,,,235.0,235.0,,,110.0,20.0,259.6,218.5,57.0,30.3,66.5,25.6,3.27,1.4
2023-10-28 13:55:00+00:00,12.548,40.61,2.48,,2.66,2.48,2.63,13.07,0.25,6.81,,,147.5,147.5,127.7,,104.3,14.0,262.8,213.4,67.1,35.0,65.6,30.0,3.24,1.84
2023-10-28 14:00:00+00:00,12.53,40.48,2.13,,3.18,2.13,2.25,12.76,0.17,6.78,,,227.5,227.5,112.3,,97.3,7.2,261.9,213.2,67.6,35.5,71.3,30.2,3.23,1.74
2023-10-28 14:05:00+00:00,12.375,40.25,2.1,,2.92,2.1,2.18,12.95,0.1,6.75,,,225.0,225.0,112.4,,97.0,6.9,259.4,212.4,65.0,33.8,66.1,28.1,3.25,1.81
2023-10-28 14:10:00+00:00,12.46,40.18,2.17,3.08,3.08,2.17,2.21,13.07,0.21,6.72,2.69,,220.0,220.0,117.7,125.0,110.0,20.0,263.8,212.4,71.3,37.0,70.4,30.8,3.22,1.99
2023-10-28 14:15:00+00:00,12.355,40.48,2.24,3.15,3.15,2.24,2.49,12.97,0.21,6.68,2.52,,217.5,217.5,119.0,122.5,104.9,14.6,257.4,209.5,65.5,34.2,67.5,28.4,3.28,1.78
2023-10-28 14:20:00+00:00,11.025,39.78,1.77,3.17,3.1,1.77,2.23,11.57,0.03,6.64,2.58,3.1,217.5,217.5,90.4,120.0,91.3,1.5,230.9,200.2,41.7,22.2,54.8,15.5,3.61,1.06
2023-10-28 14:25:00+00:00,12.303,40.6,2.07,3.18,2.41,2.07,2.25,12.83,0.21,6.61,2.56,,147.5,147.5,91.1,117.5,90.6,1.7,254.5,206.8,65.4,33.8,67.1,27.8,3.31,1.77
2023-10-28 14:30:00+00:00,11.97,41.16,1.89,3.12,3.15,1.89,2.07,12.52,0.04,6.57,2.48,,217.5,217.5,92.2,117.5,91.2,1.2,241.3,205.9,49.3,25.8,59.2,20.6,3.44,1.27
2023-10-28 14:35:00+00:00,11.475,40.31,1.7,3.08,3.28,1.7,2.06,12.02,0.05,6.52,2.42,,215.0,215.0,90.8,117.5,91.3,1.3,232.5,200.6,44.3,23.4,57.3,17.4,3.51,1.05
2023-10-28 14:40:00+00:00,11.445,39.47,1.78,2.9,2.9,1.78,2.11,11.99,0.1,6.48,2.13,,212.5,212.5,91.9,117.5,91.8,1.8,237.9,200.9,50.9,26.4,55.5,19.1,3.45,1.55
2023-10-28 14:45:00+00:00,11.48,39.52,1.92,2.94,2.87,1.92,2.18,11.99,0.14,6.43,2.41,2.87,210.0,210.0,89.3,117.5,89.4,1.8,238.7,200.0,53.0,27.5,57.1,20.0,3.44,1.59
2023-10-28 14:50:00+00:00,11.4,39.04,1.9,3.03,3.05,1.9,2.08,11.95,0.08,6.38,2.1,,210.0,210.0,90.4,108.3,90.2,1.5,239.5,199.9,55.0,29.1,62.2,20.7,3.42,1.51
2023-10-28 14:55:00+00:00,11.305,38.3,1.78,3.01,3.08,1.78,2.0,11.68,0.07,6.33,2.48,,207.5,207.5,89.4,115.0,89.3,1.7,243.5,198.1,63.4,33.5,66.4,23.1,3.39,1.83
2023-10-28 15:00:00+00:00,10.745,37.61,1.78,3.01,3.05,1.78,1.93,11.43,0.07,6.28,2.63,,205.0,205.0,90.5,115.0,89.9,1.4,231.4,195.8,49.3,25.7,57.8,16.5,3.5,1.35
2023-10-28 15:05:00+00:00,10.625,37.12,1.75,2.9,2.95,1.75,2.03,11.35,0.05,6.23,2.05,,205.0,205.0,88.6,90.0,89.0,1.9,232.4,195.6,50.8,26.8,58.7,16.7,3.49,1.43
2023-10-28 15:10:00+00:00,10.5,36.69,1.92,2.97,2.8,1.92,1.97,11.05,0.17,6.18,2.0,2.8,202.5,202.5,93.3,90.0,110.0,20.0,236.0,199.8,50.0,26.0,53.2,15.6,3.49,1.71
2023-10-28 15:15:00+00:00,10.36,35.62,2.13,2.94,3.01,,,11.01,0.1,6.12,2.13,,202.5,202.5,,92.5,110.0,20.0,242.4,201.5,57.9,30.3,57.6,17.2,3.44,2.11
2023-10-28 15:20:00+00:00,9.975,34.6,1.75,2.9,3.5,1.75,1.78,10.65,0.13,6.06,1.8,,200.0,200.0,93.8,90.0,110.0,20.0,236.7,197.8,54.1,28.1,57.1,15.1,3.47,1.79
2023-10-28 15:25:00+00:00,9.065,32.9,1.82,2.87,2.94,,,10.1,0.07,6.0,1.82,,195.0,195.0,,90.0,110.0,20.0,229.1,197.6,44.5,23.0,46.1,10.2,3.63,1.84
2023-10-28 15:30:00+00:00,9.03,31.19,2.41,2.9,2.56,,,9.47,0.14,5.94,2.41,2.56,185.0,185.0,,90.0,110.0,20.0,238.3,201.4,52.0,26.3,52.9,11.5,3.45,1.9
2023-10-28 15:35:00+00:00,8.9,30.56,1.83,2.72,2.55,,,9.4,0.08,5.88,1.83,2.55,197.5,197.5,,90.0,110.0,20.0,245.0,210.0,49.5,25.4,48.2,10.7,3.43,2.13
2023-10-28 15:40:00+00:00,8.89,30.26,2.13,2.41,3.33,,,9.44,0.14,5.81,2.13,,202.5,202.5,,90.0,110.0,20.0,251.4,213.3,54.0,27.9,51.5,11.6,3.4,2.33
2023-10-28 15:45:00+00:00,8.75,29.66,1.96,2.9,3.05,,,9.33,0.07,5.75,1.96,,202.5,202.5,,90.0,110.0,20.0,254.7,214.7,56.6,29.4,50.6,11.7,3.39,2.88
2023-10-28 15:50:00+00:00,8.475,28.91,1.88,2.5,3.08,,,9.1,0.05,5.68,1.88,,202.5,202.5,,90.0,110.0,20.0,252.4,214.8,53.3,27.8,47.5,10.4,3.41,2.98
2023-10-28 15:55:00+00:00,8.05,27.6,2.17,2.97,2.66,,,8.81,0.17,5.61,2.17,2.66,197.5,197.5,,101.3,110.0,20.0,251.2,209.0,59.6,31.3,51.8,10.4,3.43,3.29
2023-10-28 16:00:00+00:00,7.455,25.66,1.82,3.05,2.41,,,8.21,0.14,5.54,1.82,2.41,195.0,195.0,,90.0,110.0,20.0,243.7,205.3,54.4,28.3,48.5,8.1,3.44,2.95
2023-10-28 16:05:00+00:00,7.2,23.63,1.77,2.85,2.95,,,7.93,0.2,5.47,1.77,,195.0,195.0,,90.0,110.0,20.0,,,,,,,3.28,
2023-10-28 16:10:00+00:00,6.965,22.22,1.82,2.8,2.59,,,7.72,0.25,5.4,1.82,2.59,192.5,192.5,,90.0,110.0,20.0,,,,,,,3.19,
2023-10-28 16:15:00+00:00,6.72,21.31,1.86,2.97,2.77,,,7.41,0.17,5.33,1.86,2.77,205.0,205.0,,101.3,110.0,20.0,,,,,,,3.17,
