Time,CS,foF2,foF1,MUFD,fmin,fminF,fxI,foF2p,hF,hF2,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2011-04-21 18:45:00+00:00,100,7.5,,24.5,3.45,3.45,8.05,4.43,237.0,,110.0,20.0,283.6,245.8,53.5,29.0,46.7,8.3,3.27,4.06
2011-04-21 19:00:00+00:00,100,7.15,,23.99,3.45,3.45,7.7,4.16,242.0,,110.0,20.0,276.9,245.1,45.3,24.4,40.5,6.4,3.36,3.47
2011-04-21 19:15:00+00:00,100,5.775,,20.91,3.45,3.45,6.32,3.9,244.5,,110.0,20.0,255.2,235.9,27.8,14.6,26.7,2.6,3.62,2.37
2011-04-21 19:30:00+00:00,100,6.975,,23.27,3.45,3.45,7.53,3.67,239.5,,110.0,20.0,278.1,244.9,47.2,25.5,41.6,6.3,3.34,3.81
2011-04-21 19:45:00+00:00,100,6.125,,21.41,3.4,3.4,6.68,3.48,237.0,,110.0,20.0,259.9,235.2,35.3,18.9,32.4,3.7,3.5,3.04
2011-04-21 20:00:00+00:00,100,4.825,,18.4,3.4,3.4,5.38,3.31,239.5,,110.0,20.0,238.6,224.9,19.8,10.6,20.0,1.3,3.81,1.97
2011-04-21 20:15:00+00:00,100,4.975,,12.23,4.0,4.0,5.53,3.19,494.5,,110.0,20.0,417.3,349.7,98.8,49.8,104.7,6.6,2.46,1.61
2011-04-21 20:30:00+00:00,100,4.2,,16.69,3.45,3.45,4.78,3.11,234.5,,110.0,20.0,227.0,216.3,15.5,10.6,15.9,0.9,3.97,1.85
2011-04-21 20:45:00+00:00,100,5.05,,18.06,3.13,3.13,5.6,3.06,232.0,,110.0,20.0,250.0,228.3,31.1,16.5,29.3,2.2,3.58,2.65
2011-04-21 21:00:00+00:00,100,4.475,,14.3,3.08,3.08,5.03,3.04,257.0,,110.0,20.0,295.4,257.9,53.3,29.2,46.3,3.0,3.2,4.31
2011-04-21 21:15:00+00:00,100,4.925,,14.56,2.95,2.95,5.47,3.05,287.5,,110.0,20.0,324.4,280.7,62.4,33.4,58.0,4.2,2.96,2.85
2011-04-21 21:30:00+00:00,100,4.8,,15.45,3.55,3.55,5.35,3.07,303.8,,110.0,20.0,299.5,269.3,43.8,22.7,44.1,2.8,3.22,1.96
2011-04-21 21:45:00+00:00,100,4.925,,14.92,3.42,3.42,5.47,3.1,299.5,,110.0,20.0,316.5,278.8,54.3,28.5,53.1,3.6,3.03,2.24
2011-04-21 22:00:00+00:00,100,4.75,,14.88,2.92,2.92,5.3,3.13,289.5,,110.0,20.0,305.6,272.3,48.0,25.1,47.5,3.0,3.13,2.12
2011-04-21 22:15:00+00:00,100,4.475,,14.0,3.63,3.63,5.03,3.16,317.5,,110.0,20.0,308.0,273.1,50.4,26.4,49.8,2.8,3.13,2.14
2011-04-21 22:30:00+00:00,100,4.7,,14.06,3.45,3.45,5.25,3.19,317.0,,110.0,20.0,322.3,283.1,56.6,29.5,56.4,3.4,2.99,2.07
2011-04-21 22:45:00+00:00,100,4.575,,14.07,3.47,3.47,5.13,3.21,327.0,,110.0,20.0,315.8,280.4,51.3,26.4,52.4,2.9,3.08,1.87
2011-04-21 23:15:00+00:00,100,4.5,,13.44,3.55,3.55,5.05,3.22,336.0,,110.0,20.0,327.6,286.0,60.1,31.4,59.8,3.3,2.99,2.08
2011-04-21 23:30:00+00:00,100,4.225,,12.87,3.88,3.88,4.78,3.21,373.5,,110.0,20.0,318.0,281.2,53.2,27.4,54.7,2.6,3.05,1.84
2011-04-21 23:45:00+00:00,100,4.35,,12.99,4.05,4.05,4.9,3.19,391.3,,110.0,20.0,323.7,285.1,55.9,28.7,57.5,2.9,2.99,1.83
2011-04-22 00:00:00+00:00,100,4.175,,12.65,3.4,3.4,4.72,3.17,339.5,,110.0,20.0,321.3,281.9,56.9,29.6,57.5,2.7,3.03,1.97
2011-04-22 00:30:00+00:00,100,4.225,,13.55,2.97,2.97,4.78,3.11,298.5,,110.0,20.0,299.7,267.1,46.9,24.6,46.6,2.3,3.21,2.11
2011-04-22 00:45:00+00:00,100,4.15,,13.66,3.55,3.55,4.7,3.08,313.5,,110.0,20.0,289.8,261.0,41.5,21.6,41.9,2.0,3.29,1.98
2011-04-22 01:00:00+00:00,100,4.225,,13.69,3.65,3.65,4.78,3.05,315.5,,110.0,20.0,295.0,263.6,45.2,23.6,45.1,2.2,3.24,2.07
2011-04-22 01:15:00+00:00,100,4.225,,13.78,3.42,3.42,4.78,3.01,306.0,,110.0,20.0,292.7,262.0,44.3,23.1,44.4,2.2,3.26,2.02
2011-04-22 01:30:00+00:00,100,4.175,,14.16,3.85,3.85,4.72,2.98,313.5,,110.0,20.0,277.1,252.2,36.0,18.6,36.7,1.7,3.39,1.91
2011-04-22 01:45:00+00:00,100,4.175,,13.32,3.75,3.75,4.72,2.95,326.0,,110.0,20.0,297.9,264.0,48.9,25.5,48.9,2.4,3.19,2.05
2011-04-22 02:00:00+00:00,100,3.825,,13.07,3.4,3.4,4.38,2.93,302.0,,110.0,20.0,273.1,248.4,35.6,18.3,36.9,1.4,3.42,1.8
2011-04-22 02:15:00+00:00,100,4.175,,13.24,3.55,3.55,4.72,2.93,309.5,,110.0,20.0,295.7,260.8,50.2,26.3,50.1,2.4,3.17,2.08
2011-04-22 02:30:00+00:00,100,3.875,,12.82,3.7,3.7,4.43,2.94,337.5,,110.0,20.0,276.2,247.2,41.6,21.6,42.6,1.7,3.31,1.91
2011-04-22 03:15:00+00:00,50,3.9,,10.81,3.78,3.78,4.45,3.13,452.5,,110.0,20.0,330.0,262.7,94.4,50.6,97.1,4.1,2.77,2.05
2011-04-22 03:30:00+00:00,50,3.9,,12.18,3.53,3.53,4.45,3.24,342.0,,110.0,20.0,273.6,221.8,70.3,37.6,76.9,3.1,3.12,1.78
2011-04-22 03:45:00+00:00,70,4.2,,14.24,3.22,3.22,4.75,3.38,273.5,,110.0,20.0,243.8,197.7,60.9,33.0,70.7,3.2,3.39,1.59
2011-04-22 04:00:00+00:00,70,4.85,,17.12,3.4,3.4,5.4,3.54,241.0,,110.0,20.0,227.7,186.4,54.5,29.9,63.9,3.9,3.53,1.58
2011-04-22 04:15:00+00:00,70,5.4,,17.83,3.4,3.4,5.95,3.72,238.5,,110.0,20.0,247.1,190.3,77.1,42.5,83.5,6.7,3.3,1.93
2011-04-22 04:30:00+00:00,70,5.35,,19.16,3.3,3.3,5.9,3.91,233.5,,110.0,20.0,221.0,178.6,54.8,31.5,68.8,5.0,3.58,1.45
2011-04-22 04:45:00+00:00,70,6.3,,20.44,3.42,3.42,6.85,4.1,242.0,,110.0,20.0,247.7,193.6,70.6,39.9,86.7,8.7,3.24,1.46
2011-04-22 05:00:00+00:00,50,6.55,,23.53,6.35,6.35,7.1,4.28,295.5,,110.0,20.0,200.6,162.0,51.8,28.4,56.0,6.7,3.59,1.95
2011-04-22 05:15:00+00:00,70,6.2,,23.94,3.75,3.75,6.75,4.46,247.0,,110.0,20.0,208.6,177.4,33.8,22.0,62.5,5.1,3.86,1.0
2011-04-22 05:30:00+00:00,70,6.925,,24.52,3.95,3.95,7.47,4.61,243.5,,110.0,20.0,225.5,182.8,53.0,31.6,77.4,8.6,3.54,1.09
2011-04-22 05:45:00+00:00,70,7.725,,28.45,4.18,4.18,8.27,4.75,257.0,,110.0,20.0,222.0,189.9,38.6,24.4,64.1,8.5,3.68,1.0
2011-04-22 06:00:00+00:00,70,7.575,,26.25,3.95,3.95,8.13,4.86,232.0,,110.0,20.0,232.0,183.1,65.5,38.3,72.5,12.0,3.47,1.94
2011-04-22 06:15:00+00:00,100,7.475,,26.76,4.0,4.0,8.02,4.96,242.5,,110.0,20.0,223.4,184.3,49.4,30.9,71.3,9.7,3.58,1.15
2011-04-22 06:30:00+00:00,50,6.575,,24.01,6.07,6.07,7.13,5.04,275.0,,110.0,20.0,191.6,148.2,55.5,30.8,63.1,7.3,3.65,1.82
2011-04-22 06:45:00+00:00,0,6.9,6.13,24.43,6.15,6.15,7.45,,272.5,274.3,110.0,20.0,,,,,,,3.54,
2011-04-22 07:00:00+00:00,50,7.3,,24.14,6.18,6.18,7.85,5.19,281.0,,110.0,20.0,230.5,163.8,87.3,48.4,98.6,13.7,3.31,1.78
2011-04-22 07:15:00+00:00,70,7.375,,25.14,5.82,5.82,7.93,5.26,266.0,,110.0,20.0,221.8,160.4,77.8,43.4,94.2,12.7,3.41,1.54
2011-04-22 07:30:00+00:00,0,7.275,4.15,25.15,4.0,4.0,7.82,,215.0,247.0,110.0,20.0,,,,,,,3.46,
2011-04-22 07:45:00+00:00,50,7.55,,23.41,6.3,6.3,8.1,5.45,299.5,,110.0,20.0,256.4,172.1,110.7,61.5,122.3,18.5,3.1,1.85
2011-04-22 08:00:00+00:00,100,7.363,4.47,24.92,4.05,4.05,7.9,5.56,198.5,259.5,110.0,20.0,236.6,189.2,51.3,38.9,95.1,11.8,3.39,1.0
2011-04-22 08:15:00+00:00,50,7.875,,26.67,6.07,6.07,8.43,5.69,281.0,,110.0,20.0,223.9,161.5,76.6,43.0,98.9,14.4,3.39,1.34
2011-04-22 08:45:00+00:00,100,7.45,,22.21,4.32,4.32,8.0,5.99,227.5,,110.0,20.0,277.1,173.8,135.3,74.5,152.7,21.7,2.98,1.77
2011-04-22 09:00:00+00:00,50,7.9,,23.89,6.53,6.53,8.48,6.15,334.5,,110.0,20.0,254.4,170.5,104.7,58.3,121.8,19.4,3.02,1.55
2011-04-22 09:30:00+00:00,70,8.3,,25.63,6.0,6.0,8.85,6.45,293.5,,110.0,20.0,255.6,175.5,100.5,56.7,112.6,20.8,3.09,1.64
2011-04-22 09:45:00+00:00,50,8.6,,27.0,6.28,6.28,9.15,6.58,297.0,,110.0,20.0,248.8,174.2,92.0,51.6,108.8,20.5,3.14,1.45
2011-04-22 10:00:00+00:00,70,9.025,,27.89,6.13,6.13,9.57,6.69,296.0,,110.0,20.0,260.4,184.8,94.2,53.3,106.6,23.4,3.09,1.53
2011-04-22 10:15:00+00:00,70,8.925,,28.27,6.03,6.03,9.48,6.78,295.0,,110.0,20.0,250.9,181.6,84.3,48.3,103.4,20.9,3.17,1.34
2011-04-22 10:30:00+00:00,50,9.35,,29.26,7.25,7.25,9.9,6.84,308.5,,110.0,20.0,245.8,173.2,90.8,49.4,112.2,23.2,3.13,1.32
2011-04-22 10:45:00+00:00,50,9.075,,29.7,5.88,7.63,9.65,6.88,302.5,,110.0,20.0,229.5,164.6,82.7,45.2,100.4,19.9,3.27,1.44
2011-04-22 11:00:00+00:00,50,8.875,,27.75,5.55,6.5,9.43,6.9,280.0,,110.0,20.0,254.0,175.7,101.7,56.5,111.1,23.6,3.13,1.76
2011-04-22 11:15:00+00:00,50,8.75,,25.86,6.32,6.32,9.3,6.9,307.5,,110.0,20.0,272.8,184.8,111.6,62.2,122.1,25.4,2.95,1.65
2011-04-22 11:30:00+00:00,50,8.775,,26.09,6.55,6.55,9.32,6.89,322.0,,110.0,20.0,268.2,182.6,107.4,59.6,119.9,24.5,2.97,1.56
2011-04-22 11:45:00+00:00,70,8.925,,26.4,6.15,6.15,9.48,6.88,310.0,,110.0,20.0,276.4,190.5,109.2,61.4,117.1,26.2,2.96,1.7
2011-04-22 12:00:00+00:00,50,9.025,,27.38,6.22,6.22,9.57,6.86,314.5,,110.0,20.0,266.3,188.9,95.6,53.8,110.9,23.7,3.03,1.42
2011-04-22 12:15:00+00:00,50,9.35,,28.46,6.25,6.25,9.9,6.84,303.5,,110.0,20.0,267.4,191.1,96.0,53.7,108.5,25.4,3.04,1.49
2011-04-22 12:30:00+00:00,70,9.25,,28.02,6.03,6.03,9.8,6.82,285.0,,110.0,20.0,269.0,190.6,101.3,56.5,109.6,25.9,3.03,1.69
2011-04-22 12:45:00+00:00,50,9.5,,28.19,6.15,6.15,10.05,6.8,295.0,,110.0,20.0,279.6,197.7,106.5,59.2,112.9,28.7,2.97,1.73
2011-04-22 13:00:00+00:00,0,9.575,4.4,28.88,4.32,4.32,10.13,,262.5,297.0,110.0,20.0,,,,,,,3.02,
2011-04-22 13:15:00+00:00,70,9.425,,30.42,5.75,5.75,9.98,6.76,296.0,,110.0,20.0,255.7,195.8,74.6,42.7,98.2,21.0,3.23,1.17
2011-04-22 13:30:00+00:00,100,9.475,,31.24,4.07,4.07,10.02,6.74,264.5,,110.0,20.0,258.4,214.5,57.1,34.7,75.8,17.7,3.3,1.24
2011-04-22 13:45:00+00:00,0,9.55,6.15,30.17,6.18,6.18,10.1,,266.0,266.0,110.0,20.0,,,,,,,3.16,
2011-04-22 14:00:00+00:00,0,9.475,4.38,30.04,4.0,4.0,10.02,,231.0,278.5,110.0,20.0,,,,,,,3.17,
2011-04-22 14:15:00+00:00,0,9.325,5.05,30.53,5.07,5.07,9.88,,268.5,268.5,110.0,20.0,,,,,,,3.28,
2011-04-22 14:30:00+00:00,0,9.275,4.32,28.44,3.97,3.97,9.82,,246.3,266.0,110.0,20.0,,,,,,,3.07,
2011-04-22 14:45:00+00:00,70,9.025,,29.15,3.9,3.9,9.57,6.62,259.5,,110.0,20.0,262.2,214.2,63.9,37.4,78.0,17.0,3.23,1.44
2011-04-22 15:00:00+00:00,70,9.025,,29.02,4.25,4.25,9.57,6.59,267.0,,110.0,20.0,262.2,210.2,70.3,40.5,78.3,18.2,3.22,1.74
2011-04-22 15:15:00+00:00,50,9.025,,28.8,6.25,6.25,9.57,6.56,266.0,,110.0,20.0,258.3,192.9,88.9,48.3,95.9,21.0,3.19,1.82
2011-04-22 15:30:00+00:00,70,8.625,,28.3,3.72,3.72,9.18,6.52,251.0,,110.0,20.0,256.6,207.5,67.3,38.3,74.9,15.7,3.28,1.78
2011-04-22 15:45:00+00:00,70,8.725,,29.31,3.7,3.7,9.27,6.48,253.5,,110.0,20.0,252.8,211.5,56.9,32.8,68.8,13.9,3.36,1.45
2011-04-22 16:00:00+00:00,70,8.775,,28.52,4.0,4.0,9.32,6.43,246.0,,110.0,20.0,261.3,207.4,75.0,41.4,79.5,17.2,3.25,1.94
2011-04-22 16:15:00+00:00,70,8.55,,27.7,3.4,3.4,9.1,6.36,243.5,,110.0,20.0,264.0,212.7,72.1,39.9,75.6,15.7,3.24,2.0
2011-04-22 16:30:00+00:00,70,8.45,,27.7,3.45,3.45,9.0,6.28,241.0,,110.0,20.0,260.8,211.8,69.1,37.9,72.9,14.6,3.28,1.94
2011-04-22 16:45:00+00:00,70,8.55,,26.6,3.13,3.13,9.1,6.18,236.0,,110.0,20.0,282.3,220.2,88.0,47.5,86.9,18.3,3.11,2.32
2011-04-22 17:00:00+00:00,70,8.725,,27.36,3.22,3.22,9.27,6.05,242.0,,110.0,20.0,282.1,227.5,77.8,41.7,77.9,16.8,3.13,2.17
2011-04-22 17:15:00+00:00,50,8.525,,28.01,3.25,3.25,9.07,5.89,241.0,,110.0,20.0,270.4,228.0,60.7,32.2,61.1,12.4,3.29,2.08
2011-04-22 17:30:00+00:00,50,8.475,,27.49,3.75,3.75,9.02,5.71,239.5,,110.0,20.0,279.3,236.8,60.6,32.4,56.8,12.1,3.24,2.76
2011-04-22 17:45:00+00:00,100,8.575,,27.77,3.72,3.72,9.13,5.49,244.5,,110.0,20.0,282.9,243.9,55.7,29.7,51.7,11.3,3.24,2.85
2011-04-22 18:00:00+00:00,100,8.325,,27.06,3.42,3.42,8.88,5.25,237.0,,110.0,20.0,282.5,242.9,56.2,30.2,50.2,10.7,3.25,3.5
2011-04-22 18:15:00+00:00,100,8.15,,27.12,2.9,2.9,8.7,4.99,237.0,,110.0,20.0,276.8,242.9,48.2,25.6,44.1,8.7,3.33,3.08
2011-04-22 18:30:00+00:00,100,8.025,,26.45,2.9,2.9,8.57,4.71,232.5,,110.0,20.0,279.1,241.4,53.5,28.5,48.1,9.4,3.3,3.37
2011-04-22 18:45:00+00:00,100,7.075,,24.53,3.63,3.63,7.63,4.43,239.5,,110.0,20.0,264.4,239.4,35.8,19.0,33.2,4.9,3.47,2.83
2011-04-22 19:00:00+00:00,100,6.75,,23.49,5.57,5.57,7.3,4.16,272.5,,110.0,20.0,269.9,248.7,30.9,16.0,30.8,3.8,3.48,2.01
2011-04-22 19:15:00+00:00,100,6.425,,21.77,4.6,4.6,6.97,3.9,264.5,,110.0,20.0,275.4,251.5,34.5,18.1,33.6,3.9,3.39,2.23
2011-04-22 19:30:00+00:00,100,6.9,,21.15,3.47,3.47,7.45,3.67,257.0,,110.0,20.0,303.1,263.6,56.2,30.2,50.6,7.4,3.07,3.38
2011-04-22 19:45:00+00:00,100,5.325,,18.7,3.45,3.45,5.88,3.48,259.5,,110.0,20.0,266.2,246.1,29.0,15.1,28.7,2.3,3.51,2.11
2011-04-22 20:00:00+00:00,100,3.875,,14.53,3.47,3.47,4.43,3.31,267.0,,110.0,20.0,248.3,235.0,19.2,10.6,19.9,0.8,3.75,1.79
2011-04-22 20:15:00+00:00,0,6.8,,20.75,3.53,3.53,7.35,3.19,264.5,,110.0,20.0,320.8,277.9,61.6,32.5,58.2,7.8,3.05,2.58
2011-04-22 20:30:00+00:00,100,5.325,,18.79,3.25,3.25,5.88,3.11,263.5,,110.0,20.0,269.3,249.4,28.8,14.9,28.7,2.2,3.53,2.04
2011-04-22 20:45:00+00:00,0,6.45,,20.63,2.9,2.9,7.0,3.06,254.5,,110.0,20.0,290.2,257.2,47.1,25.1,42.9,5.4,3.2,3.11
2011-04-22 21:00:00+00:00,100,4.475,,16.58,3.1,3.1,5.03,3.04,249.5,,110.0,20.0,250.0,234.5,22.5,11.6,22.7,1.2,3.7,1.96
2011-04-22 21:15:00+00:00,100,5.825,,18.64,2.9,2.9,6.38,3.05,257.0,,110.0,20.0,295.2,258.3,52.4,28.3,46.6,4.9,3.2,3.64
2011-04-22 21:30:00+00:00,100,5.8,,17.18,3.25,3.25,6.35,3.07,274.5,,110.0,20.0,326.3,279.4,66.7,35.9,59.8,6.2,2.96,3.45
2011-04-22 22:00:00+00:00,100,5.875,,17.33,3.22,3.22,6.43,3.13,294.5,,110.0,20.0,334.1,287.3,67.1,35.7,62.4,6.4,2.95,2.81
2011-04-22 22:15:00+00:00,100,4.475,,15.02,3.45,3.45,5.03,3.16,303.5,,110.0,20.0,286.6,262.3,35.3,18.0,36.9,1.9,3.36,1.71
2011-04-22 22:30:00+00:00,100,4.775,,15.8,3.25,3.25,5.32,3.19,297.0,,110.0,20.0,290.8,265.4,37.0,18.8,38.6,2.3,3.31,1.71
2011-04-22 22:45:00+00:00,100,5.85,,17.18,3.25,3.25,6.4,3.21,284.5,,110.0,20.0,334.3,284.5,71.0,38.3,64.0,6.7,2.94,3.38
2011-04-22 23:00:00+00:00,100,4.775,,15.78,2.9,2.9,5.32,3.22,284.5,,110.0,20.0,290.7,264.3,38.4,19.8,39.0,2.4,3.31,1.91
2011-04-22 23:15:00+00:00,100,4.0,,9.21,2.9,2.9,4.55,3.22,549.5,,110.0,20.0,466.8,388.0,115.3,56.4,137.2,4.9,2.3,1.15
2011-04-22 23:30:00+00:00,100,4.675,,15.02,3.47,3.47,5.22,3.21,294.5,,110.0,20.0,296.9,266.1,44.4,23.2,43.8,2.7,3.21,2.15
2011-04-22 23:45:00+00:00,100,5.5,,16.69,3.25,3.25,6.05,3.19,287.0,,110.0,20.0,319.9,278.9,58.8,31.2,55.9,4.9,3.04,2.53
2011-04-23 00:00:00+00:00,100,4.2,,14.37,3.4,3.4,4.75,3.17,297.0,,110.0,20.0,277.5,255.4,32.1,16.3,33.6,1.6,3.42,1.71
2011-04-23 00:15:00+00:00,100,4.3,,14.87,3.75,3.75,4.85,3.14,300.5,,110.0,20.0,272.7,251.7,30.4,15.6,31.5,1.5,3.46,1.79
2011-04-23 00:30:00+00:00,100,4.15,,14.52,3.5,3.5,4.7,3.11,294.5,,110.0,20.0,269.9,249.8,29.0,14.8,30.4,1.4,3.5,1.72
2011-04-23 00:45:00+00:00,100,4.075,,14.19,3.42,3.42,4.63,3.08,293.5,,110.0,20.0,271.3,250.3,30.4,15.6,31.7,1.4,3.48,1.76
2011-04-23 01:00:00+00:00,100,4.275,,14.61,3.4,3.4,4.82,3.05,286.0,,110.0,20.0,276.4,252.5,34.5,17.9,34.9,1.7,3.42,1.96
2011-04-23 01:15:00+00:00,100,4.725,,14.3,3.83,3.83,5.28,3.01,325.0,,110.0,20.0,318.2,279.2,56.4,29.3,56.5,3.5,3.03,2.01
2011-04-23 01:30:00+00:00,100,4.7,,13.83,3.72,3.72,5.25,2.98,324.5,,110.0,20.0,327.1,282.8,63.9,33.5,62.9,3.9,2.94,2.17
2011-04-23 01:45:00+00:00,100,4.3,,14.1,3.47,3.47,4.85,2.95,296.0,,110.0,20.0,287.9,257.5,43.8,22.9,43.6,2.2,3.28,2.08
2011-04-23 02:00:00+00:00,100,4.375,,13.57,3.45,3.45,4.93,2.93,308.5,,110.0,20.0,307.0,269.5,54.1,28.3,54.0,2.9,3.1,2.06
2011-04-23 02:15:00+00:00,100,4.175,,12.93,3.75,3.75,4.75,2.93,352.5,,110.0,20.0,308.1,269.8,55.3,28.5,56.6,2.6,3.1,1.87
2011-04-23 02:30:00+00:00,100,3.975,,12.72,3.6,3.6,4.53,2.94,342.5,,110.0,20.0,291.9,258.0,48.8,25.1,51.2,2.1,3.2,1.74
2011-04-23 02:45:00+00:00,100,3.75,,11.92,3.4,3.4,4.3,2.98,344.5,,110.0,20.0,290.5,253.4,52.8,27.3,56.0,2.1,3.18,1.73
2011-04-23 03:00:00+00:00,100,4.25,,12.68,3.38,3.38,4.8,3.04,332.5,,110.0,20.0,315.1,262.9,74.2,39.2,75.6,3.8,2.98,2.02
2011-04-23 03:15:00+00:00,50,4.55,,13.05,3.28,3.28,5.1,3.13,319.5,,110.0,20.0,325.6,261.2,91.0,48.6,91.6,5.3,2.87,2.15
2011-04-23 03:30:00+00:00,50,4.675,,13.74,3.4,3.4,5.22,3.24,302.5,,110.0,20.0,302.5,237.7,90.4,48.5,94.2,5.7,2.94,1.99
2011-04-23 03:45:00+00:00,50,4.7,,15.87,3.75,3.75,5.25,3.38,284.5,,110.0,20.0,244.8,199.9,59.6,31.8,69.5,3.9,3.38,1.52
2011-04-23 04:00:00+00:00,70,5.725,,19.16,3.25,3.25,6.28,3.54,251.0,,110.0,20.0,250.0,203.4,63.4,34.9,73.7,6.3,3.35,1.57
2011-04-23 04:15:00+00:00,70,6.225,,21.3,3.3,3.3,6.78,3.72,234.5,,110.0,20.0,239.6,193.1,64.0,35.5,70.3,7.5,3.42,1.83
2011-04-23 04:30:00+00:00,70,6.325,,22.85,3.25,3.25,6.88,3.91,234.5,,110.0,20.0,224.4,190.5,44.1,25.7,61.7,5.9,3.61,1.11
2011-04-23 04:45:00+00:00,70,6.4,,23.32,3.75,3.75,6.95,4.1,241.0,,110.0,20.0,219.3,182.9,46.0,26.8,66.2,6.3,3.64,1.08
2011-04-23 05:00:00+00:00,70,7.225,,25.69,3.72,3.72,7.78,4.28,248.5,,110.0,20.0,230.7,192.8,49.6,29.3,68.1,8.6,3.56,1.17
2011-04-23 05:15:00+00:00,70,6.8,,26.02,4.18,4.18,7.35,4.46,228.5,,110.0,20.0,205.6,172.3,40.7,24.1,62.0,6.4,3.83,1.0
2011-04-23 05:30:00+00:00,70,6.625,,25.44,3.97,3.97,7.18,4.61,239.5,,110.0,20.0,206.8,173.5,37.9,23.6,64.0,6.1,3.84,1.0
2011-04-23 05:45:00+00:00,70,6.4,,24.82,4.32,4.32,6.95,4.75,247.0,,110.0,20.0,200.4,163.5,40.1,24.7,68.1,5.9,3.88,1.0
2011-04-23 06:00:00+00:00,70,6.35,,23.26,3.72,3.72,6.9,4.86,229.5,,110.0,20.0,211.0,169.7,49.0,30.5,74.9,6.9,3.66,1.09
2011-04-23 06:15:00+00:00,100,6.4,,21.19,3.72,3.72,6.95,4.96,217.0,,110.0,20.0,236.1,168.9,88.4,50.2,96.6,11.0,3.31,1.98
2011-04-23 06:30:00+00:00,100,6.682,4.56,22.3,3.78,3.78,7.22,5.04,208.8,297.0,110.0,20.0,237.1,181.7,47.2,39.3,97.4,9.8,3.34,1.01
2011-04-23 06:45:00+00:00,0,6.8,4.18,24.08,3.72,3.72,7.35,,198.8,261.0,110.0,20.0,,,,,,,3.54,
2011-04-23 07:00:00+00:00,0,6.65,4.32,23.6,4.07,4.07,7.2,,240.5,251.0,110.0,20.0,,,,,,,3.55,
2011-04-23 07:15:00+00:00,70,6.975,,20.62,5.4,5.4,7.53,5.26,289.5,,110.0,20.0,258.5,171.6,108.5,60.8,124.7,15.8,2.96,1.62
2011-04-23 07:30:00+00:00,50,7.15,,21.81,6.0,6.0,7.7,5.34,341.0,,110.0,20.0,247.8,167.3,98.9,55.2,121.3,15.1,3.05,1.44
2011-04-23 07:45:00+00:00,0,7.325,4.43,23.73,4.05,4.05,7.88,,207.5,252.0,110.0,20.0,,,,,,,3.24,
2011-04-23 08:00:00+00:00,50,7.75,,24.01,6.07,6.07,8.3,5.56,311.0,,110.0,20.0,253.4,172.2,102.4,57.2,115.9,18.3,3.1,1.64
2011-04-23 08:15:00+00:00,50,8.125,,25.45,6.3,6.3,8.68,5.69,307.5,,110.0,20.0,248.3,172.1,95.0,52.9,111.6,18.7,3.13,1.5
2011-04-23 08:30:00+00:00,0,8.5,6.2,27.7,6.22,6.22,9.05,,278.5,278.5,110.0,20.0,,,,,,,3.26,
2011-04-23 08:45:00+00:00,50,8.725,,28.54,6.25,6.25,9.27,5.99,281.0,,110.0,20.0,238.8,172.3,82.4,46.1,102.1,19.0,3.27,1.36
2011-04-23 09:00:00+00:00,50,8.825,,29.09,6.28,6.28,9.38,6.15,268.5,,110.0,20.0,237.7,171.3,84.7,47.4,97.0,19.8,3.3,1.6
2011-04-23 09:15:00+00:00,70,8.6,,29.54,5.85,5.85,9.15,6.31,266.0,,110.0,20.0,225.3,168.9,67.6,39.1,95.3,15.8,3.43,1.14
2011-04-23 09:30:00+00:00,50,8.15,,27.09,6.22,6.22,8.7,6.45,258.5,,110.0,20.0,231.8,162.5,89.9,50.3,100.4,17.7,3.32,1.79
2011-04-23 09:45:00+00:00,70,8.35,,26.0,6.15,6.15,8.9,6.58,288.5,,110.0,20.0,252.6,173.2,100.8,56.5,112.1,21.0,3.11,1.69
2011-04-23 10:00:00+00:00,70,8.3,,25.95,6.18,6.18,8.85,6.69,293.5,,110.0,20.0,249.8,171.2,98.5,55.3,111.4,20.3,3.13,1.62
2011-04-23 10:15:00+00:00,50,8.45,,26.04,6.28,6.28,9.0,6.78,300.0,,110.0,20.0,254.3,174.2,99.9,55.9,114.0,21.3,3.08,1.56
2011-04-23 10:30:00+00:00,70,8.325,,26.67,6.15,6.15,8.88,6.84,288.5,,110.0,20.0,241.1,168.7,89.1,50.2,106.6,18.7,3.2,1.46
2011-04-23 10:45:00+00:00,70,8.45,,25.87,6.03,6.03,9.0,6.88,285.0,,110.0,20.0,259.8,177.1,105.7,59.3,115.9,22.5,3.06,1.74
2011-04-23 11:00:00+00:00,0,8.3,4.63,25.3,4.05,4.05,8.85,,182.5,237.0,110.0,20.0,,,,,,,3.05,
2011-04-23 11:15:00+00:00,70,8.15,,25.14,6.15,6.15,8.7,6.9,301.0,,110.0,20.0,252.8,171.4,101.7,57.1,115.3,20.2,3.08,1.61
2011-04-23 11:30:00+00:00,50,8.025,,25.47,6.25,6.25,8.57,6.89,298.5,,110.0,20.0,242.9,166.9,94.6,53.1,110.6,18.2,3.17,1.55
2011-04-23 11:45:00+00:00,70,8.1,,25.2,6.03,6.03,8.65,6.88,308.5,,110.0,20.0,250.2,172.6,93.4,52.8,115.0,18.6,3.11,1.36
