Time,CS,foF2,foF1,MUFD,fmin,fminF,fxI,FF,foF2p,hF,hF2,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2011-03-23 14:30:00+00:00,70,8.375,,28.68,4.07,4.07,9.07,0.15,6.19,248.5,,110.0,20.0,238.9,,194.9,58.6,,34.4,72.8,13.4,3.42,1.44,
2011-03-23 14:45:00+00:00,70,8.3,,28.91,4.03,4.03,8.85,,6.11,243.5,,110.0,20.0,234.5,,193.3,54.7,,32.0,70.3,12.3,3.48,1.33,
2011-03-23 15:00:00+00:00,0,,,,3.22,,,,,,,,,,,,,,,,,,,
2011-03-23 15:15:00+00:00,70,8.05,,28.78,3.53,3.53,8.6,,5.9,231.0,,110.0,20.0,230.1,,192.8,50.9,,29.5,62.3,10.6,3.58,1.45,
2011-03-23 15:30:00+00:00,50,7.85,,28.31,2.97,4.0,8.4,,5.76,232.0,,110.0,20.0,224.5,,188.6,48.1,,27.3,62.4,9.4,3.61,1.24,
2011-03-23 15:45:00+00:00,50,7.85,,26.99,2.97,3.75,8.4,,5.61,222.0,,110.0,20.0,238.0,,191.1,65.2,,36.0,69.9,11.9,3.44,1.92,
2011-03-23 16:00:00+00:00,70,7.65,,26.96,3.7,3.7,8.2,,5.45,224.5,,110.0,20.0,230.5,,192.4,52.7,,29.0,60.0,9.3,3.52,1.62,
2011-03-23 16:15:00+00:00,70,6.725,,25.18,2.7,2.7,7.28,,5.27,211.0,,110.0,20.0,219.0,,188.9,42.1,,23.4,46.2,5.9,3.74,1.79,
2011-03-23 16:30:00+00:00,50,6.525,,21.99,3.4,3.4,7.07,,5.08,212.0,,110.0,20.0,242.4,,196.6,64.0,,34.3,64.8,7.8,3.37,2.15,
2011-03-23 16:45:00+00:00,50,5.125,,19.37,3.3,3.3,5.68,,4.89,229.5,,110.0,20.0,220.1,,195.1,34.0,,18.0,41.3,2.7,3.78,1.3,
2011-03-23 17:00:00+00:00,50,4.925,,17.93,2.95,2.95,5.47,,4.69,227.0,,110.0,20.0,237.2,,211.1,37.0,,19.9,37.0,2.6,3.64,2.2,
2011-03-23 17:15:00+00:00,100,4.85,,16.04,3.42,3.42,5.4,,4.49,252.0,,110.0,20.0,266.9,,233.1,48.2,,25.8,46.9,3.2,3.31,2.39,
2011-03-23 17:30:00+00:00,100,5.125,,15.66,1.88,1.88,5.68,,4.3,234.5,,110.0,20.0,293.1,,243.5,70.2,,36.9,66.2,5.0,3.06,2.64,
2011-03-23 17:45:00+00:00,100,5.5,,16.94,3.42,3.42,6.05,,4.11,282.0,,110.0,20.0,307.5,,266.0,59.7,,31.5,57.9,5.0,3.08,2.33,
2011-03-23 18:00:00+00:00,100,5.2,,17.39,3.45,3.45,5.75,,3.93,274.5,,110.0,20.0,279.7,,252.2,39.8,,20.7,39.8,3.0,3.34,2.02,
2011-03-23 18:15:00+00:00,100,5.3,,18.16,3.58,3.58,5.85,,3.76,267.0,,110.0,20.0,272.9,,249.1,34.4,,17.9,34.4,2.7,3.43,2.03,
2011-03-23 18:30:00+00:00,100,5.15,,17.22,4.65,4.65,5.7,,3.6,314.5,,110.0,20.0,282.0,,256.1,37.6,,19.4,38.1,2.7,3.34,1.92,
2011-03-23 18:45:00+00:00,100,4.875,,16.16,4.5,4.5,5.43,,3.45,328.5,,110.0,20.0,286.1,,259.3,38.9,,20.0,39.8,2.5,3.31,1.85,
2011-03-23 19:00:00+00:00,100,4.775,,15.39,3.45,3.45,5.32,,3.31,299.5,,110.0,20.0,297.3,,266.2,45.1,,23.4,45.4,2.8,3.22,1.98,
2011-03-23 19:15:00+00:00,100,4.925,,15.95,3.6,3.6,5.47,,3.19,299.5,,110.0,20.0,296.3,,266.2,43.6,,22.6,43.9,2.9,3.24,1.97,
2011-03-23 19:30:00+00:00,100,4.9,,16.28,3.75,3.75,5.45,,3.08,294.5,,110.0,20.0,287.6,,261.1,38.4,,19.9,38.7,2.5,3.32,1.96,
2011-03-23 19:45:00+00:00,100,4.925,,16.59,3.42,3.42,5.47,,2.98,284.5,,110.0,20.0,282.4,,258.3,35.0,,18.1,35.3,2.3,3.37,1.94,
2011-03-23 20:00:00+00:00,100,5.275,,17.75,3.4,3.4,5.82,,2.89,277.0,,110.0,20.0,284.1,,259.0,36.2,,18.9,35.7,2.8,3.36,2.13,
2011-03-23 20:15:00+00:00,100,5.0,,17.53,3.42,3.42,5.55,,2.82,269.5,,110.0,20.0,271.0,,251.5,28.2,,14.5,28.7,1.9,3.51,1.9,
2011-03-23 20:30:00+00:00,0,5.675,,17.79,1.9,1.9,6.22,,2.76,244.5,,110.0,20.0,294.6,,252.0,60.5,,32.1,55.4,5.3,3.13,3.04,
2011-03-23 20:45:00+00:00,0,5.45,,17.07,2.67,2.67,6.0,,2.71,252.0,,110.0,20.0,296.9,,256.0,57.9,,31.3,50.9,4.7,3.13,3.87,
2011-03-23 21:00:00+00:00,100,4.825,,15.99,3.4,3.4,5.38,,2.68,269.5,,110.0,20.0,284.9,,258.1,38.4,,20.6,35.9,2.5,3.32,2.78,
2011-03-23 21:15:00+00:00,100,4.9,,15.94,3.5,3.5,5.45,,2.66,277.0,,110.0,20.0,291.6,,263.5,40.3,,21.4,38.7,2.7,3.25,2.44,
2011-03-23 21:30:00+00:00,100,4.75,,14.62,2.15,2.15,5.3,,2.66,252.0,,110.0,20.0,304.3,,258.1,65.4,,35.2,57.6,4.0,3.08,3.81,
2011-03-23 22:00:00+00:00,100,4.55,,13.42,3.4,3.4,5.1,,2.7,322.5,,110.0,20.0,328.5,,287.1,59.7,,31.4,58.7,3.4,2.95,2.18,
2011-03-23 22:15:00+00:00,100,4.6,,13.68,3.4,3.4,5.15,,2.74,322.5,,110.0,20.0,326.7,,286.9,57.5,,30.0,57.4,3.3,2.97,2.05,
2011-03-23 22:30:00+00:00,100,4.65,,13.25,3.45,3.45,5.2,,2.8,335.5,,110.0,20.0,346.1,,298.3,68.9,,36.2,67.7,4.1,2.85,2.19,
2011-03-23 22:45:00+00:00,100,3.95,,12.62,3.42,3.42,4.5,,2.87,337.5,,110.0,20.0,301.3,,271.6,42.9,,22.0,44.5,1.8,3.19,1.8,
2011-03-23 23:00:00+00:00,100,4.0,,12.5,3.5,3.5,4.55,,2.94,351.0,,110.0,20.0,308.8,,276.2,47.0,,24.2,48.6,2.1,3.13,1.82,
2011-03-23 23:15:00+00:00,100,4.525,,12.91,3.47,3.47,5.07,,3.02,349.5,,110.0,20.0,347.9,,298.9,70.7,,37.1,69.8,4.0,2.85,2.15,
2011-03-23 23:30:00+00:00,100,3.875,,12.56,3.45,3.45,4.43,,3.09,342.5,,110.0,20.0,299.2,,270.9,40.9,,20.7,43.6,1.7,3.24,1.62,
2011-03-23 23:45:00+00:00,100,4.225,,13.14,3.45,3.45,4.78,,3.15,337.0,,110.0,20.0,312.8,,278.7,49.3,,25.4,50.7,2.4,3.11,1.84,
2011-03-24 00:00:00+00:00,100,4.4,,13.16,3.42,3.42,4.95,,3.2,337.0,,110.0,20.0,327.6,,287.1,58.5,,30.4,58.7,3.1,2.99,2.01,
2011-03-24 00:15:00+00:00,100,4.25,,12.88,3.2,3.2,4.8,,3.23,327.0,,110.0,20.0,321.8,,282.9,56.1,,29.3,56.3,2.8,3.03,2.03,
2011-03-24 00:30:00+00:00,100,4.575,,13.28,2.88,2.88,5.13,,3.23,307.5,,110.0,20.0,333.8,,287.9,66.0,,34.9,63.7,3.8,2.9,2.36,
2011-03-24 00:45:00+00:00,100,4.25,,13.98,3.42,3.42,4.8,,3.21,306.3,,110.0,20.0,291.3,,264.2,39.2,,20.2,40.1,1.9,3.29,1.88,
2011-03-24 01:00:00+00:00,100,4.675,,15.06,3.45,3.45,5.22,,3.17,282.5,,110.0,20.0,292.7,,264.4,40.8,,21.4,40.3,2.5,3.22,2.14,
2011-03-24 01:15:00+00:00,100,4.7,,16.01,3.45,3.45,5.25,,3.1,262.0,,110.0,20.0,274.3,,251.2,33.2,,17.7,31.5,2.0,3.4,2.55,
2011-03-24 01:30:00+00:00,100,4.7,,16.08,3.4,3.4,5.25,,3.03,252.0,,110.0,20.0,268.1,,244.4,33.9,,18.1,31.8,2.1,3.42,2.74,
2011-03-24 01:45:00+00:00,100,4.45,,15.54,3.45,3.45,5.0,,2.94,251.3,,110.0,20.0,263.8,,242.4,30.7,,16.3,29.5,1.7,3.49,2.41,
2011-03-24 02:00:00+00:00,100,3.9,,13.95,3.4,3.4,4.45,,2.85,272.0,,110.0,20.0,260.1,,241.1,27.3,,14.4,27.1,1.2,3.58,2.15,
2011-03-24 02:15:00+00:00,100,4.075,,13.43,3.4,3.4,4.63,,2.78,277.5,,110.0,20.0,289.0,,257.6,45.1,,24.0,43.0,2.1,3.3,2.52,
2011-03-24 02:30:00+00:00,100,3.875,,12.12,2.83,2.83,4.43,,2.72,262.0,,110.0,20.0,302.2,,261.3,58.3,,31.7,52.2,2.5,3.13,3.56,
2011-03-24 04:00:00+00:00,50,3.45,,11.13,2.83,2.83,4.0,,3.06,290.5,,110.0,20.0,275.9,,230.5,63.4,,34.3,65.0,2.2,3.22,2.11,
2011-03-24 04:15:00+00:00,70,3.9,,12.49,2.95,2.95,4.45,,3.23,264.5,,110.0,20.0,272.3,,214.3,82.3,,45.2,79.2,3.7,3.2,2.67,
2011-03-24 04:30:00+00:00,70,4.175,,14.84,2.92,2.92,4.72,,3.42,233.5,,110.0,20.0,227.2,,186.6,55.0,,30.2,59.4,2.9,3.55,1.93,
2011-03-24 04:45:00+00:00,70,4.575,,15.54,2.92,2.92,5.13,,3.63,224.5,,110.0,20.0,236.9,,184.2,71.9,,39.6,75.7,4.5,3.4,2.08,
2011-03-24 05:00:00+00:00,70,4.825,,17.19,3.3,3.3,5.38,,3.85,231.0,,110.0,20.0,219.1,,174.8,57.8,,32.5,67.6,4.2,3.56,1.69,
2011-03-24 05:15:00+00:00,70,5.025,,17.67,3.08,3.08,5.57,,4.06,218.5,,110.0,20.0,222.3,,173.9,63.6,,36.2,73.8,5.1,3.52,1.75,
2011-03-24 05:30:00+00:00,70,5.15,,19.78,3.4,3.4,5.7,,4.27,236.0,,110.0,20.0,202.4,,167.6,38.6,,24.0,64.1,3.8,3.84,1.0,
2011-03-24 05:45:00+00:00,70,5.675,,19.91,3.25,3.25,6.22,,4.47,228.5,,110.0,20.0,224.6,,176.8,60.3,,35.6,78.5,6.4,3.51,1.41,
2011-03-24 06:00:00+00:00,70,6.2,,21.35,3.4,3.4,6.75,,4.65,238.5,,110.0,20.0,231.4,,182.6,61.9,,36.7,80.0,7.9,3.44,1.41,
2011-03-24 06:15:00+00:00,100,6.275,,21.57,3.22,3.22,6.82,,4.83,241.0,,110.0,20.0,232.6,,183.2,64.5,,38.3,75.4,8.4,3.44,1.76,
2011-03-24 06:30:00+00:00,70,6.6,,21.98,3.47,3.47,7.15,,4.99,224.5,,110.0,20.0,239.0,,182.0,74.5,,43.5,82.8,10.3,3.33,1.91,
2011-03-24 06:45:00+00:00,70,6.4,,21.83,4.25,4.25,6.95,,5.14,247.5,,110.0,20.0,226.0,,169.1,69.3,,40.7,90.4,9.1,3.41,1.39,
2011-03-24 07:00:00+00:00,0,6.625,4.2,22.57,3.72,3.72,7.18,,,223.5,257.0,110.0,20.0,,,,,,,,,3.41,,
2011-03-24 07:15:00+00:00,100,7.15,,24.08,3.85,3.85,7.7,,5.42,242.0,,110.0,20.0,235.6,,182.6,66.7,,40.0,81.4,11.3,3.37,1.57,
2011-03-24 07:30:00+00:00,0,7.25,4.18,24.9,3.85,3.85,7.8,,,216.3,257.0,110.0,20.0,,,,,,,,,3.43,,
2011-03-24 07:45:00+00:00,100,7.188,4.11,24.57,3.55,3.55,7.82,0.1,5.69,204.5,264.5,110.0,20.0,239.3,172.5,197.2,48.9,22.9,33.2,73.9,9.6,3.42,1.25,0.5
2011-03-24 08:00:00+00:00,0,7.1,4.22,24.83,3.7,3.7,7.65,,,188.0,232.0,110.0,20.0,,,,,,,,,3.5,,
2011-03-24 08:15:00+00:00,50,7.625,,26.05,6.15,6.15,8.18,,5.95,264.5,,110.0,20.0,219.9,,159.5,77.1,,42.7,93.2,13.3,3.42,1.54,
2011-03-24 08:30:00+00:00,50,7.775,,26.05,6.32,6.32,8.32,,6.07,278.5,,110.0,20.0,228.3,,163.2,83.5,,46.3,97.6,15.0,3.35,1.62,
2011-03-24 08:45:00+00:00,70,7.975,,27.86,5.7,5.7,8.52,,6.19,261.0,,110.0,20.0,218.1,,163.6,65.4,,37.3,94.0,13.0,3.49,1.13,
2011-03-24 09:00:00+00:00,50,7.95,,27.64,6.13,6.13,8.5,,6.29,264.5,,110.0,20.0,215.2,,159.0,68.6,,38.4,94.7,13.2,3.48,1.21,
2011-03-24 09:15:00+00:00,70,7.75,,26.39,5.75,5.75,8.3,,6.38,254.5,,110.0,20.0,221.3,,159.9,76.4,,43.1,94.5,13.9,3.4,1.47,
2011-03-24 09:30:00+00:00,100,7.2,,22.85,4.5,4.5,7.75,,6.44,254.5,,110.0,20.0,247.7,,173.9,90.9,,53.8,100.8,15.0,3.17,1.81,
2011-03-24 09:45:00+00:00,70,7.625,,25.05,5.65,5.65,8.18,,6.49,287.0,,110.0,20.0,229.4,,163.5,76.6,,44.0,109.8,13.9,3.29,1.14,
2011-03-24 10:00:00+00:00,70,7.775,,25.99,6.05,6.05,8.32,,6.52,275.0,,110.0,20.0,225.5,,160.4,80.2,,45.1,100.5,14.6,3.34,1.42,
2011-03-24 10:15:00+00:00,50,8.0,,27.26,6.13,6.13,8.55,,6.53,274.5,,110.0,20.0,220.8,,160.4,72.6,,40.9,101.0,14.2,3.41,1.19,
2011-03-24 10:30:00+00:00,50,7.7,,27.8,6.18,6.18,8.3,0.05,6.53,262.5,,110.0,20.0,203.1,,150.3,63.0,,35.2,91.5,11.3,3.61,1.14,
2011-03-24 10:45:00+00:00,100,6.85,,24.51,4.15,4.15,7.4,,6.51,219.5,,110.0,20.0,210.0,,158.4,61.5,,37.7,81.0,9.7,3.58,1.45,
2011-03-24 11:00:00+00:00,70,7.725,,24.78,6.0,6.0,8.27,,6.48,301.0,,110.0,20.0,238.6,,165.3,89.4,,50.4,109.4,16.1,3.21,1.44,
2011-03-24 11:15:00+00:00,50,7.7,,26.41,6.25,6.25,8.25,,6.45,272.0,,110.0,20.0,215.0,,155.7,72.8,,40.8,96.3,13.0,3.43,1.32,
2011-03-24 11:30:00+00:00,0,7.975,6.13,26.98,6.15,6.15,8.52,,,273.5,273.5,110.0,20.0,,,,,,,,,3.38,,
2011-03-24 11:45:00+00:00,70,7.8,,27.45,6.03,6.03,8.35,,6.39,263.5,,110.0,20.0,213.2,,156.7,68.5,,38.5,94.7,12.7,3.52,1.22,
2011-03-24 12:00:00+00:00,0,7.825,4.43,26.25,4.15,4.15,8.4,0.03,,217.5,242.0,110.0,20.0,,,,,,,,,3.36,,
2011-03-24 12:15:00+00:00,50,7.95,,28.13,6.28,6.28,8.5,,6.36,261.0,,110.0,20.0,211.2,,156.7,67.6,,37.6,90.4,12.8,3.54,1.28,
2011-03-24 12:30:00+00:00,50,7.6,,27.08,6.03,6.03,8.15,,6.35,246.0,,110.0,20.0,208.2,,154.4,68.0,,37.9,85.4,11.8,3.56,1.46,
2011-03-24 12:45:00+00:00,100,6.813,4.24,23.55,4.1,4.1,7.35,,6.34,232.5,236.0,110.0,20.0,235.5,186.2,193.4,52.4,8.7,33.1,62.0,8.6,3.46,1.89,0.5
2011-03-24 13:00:00+00:00,50,6.975,,23.72,6.28,6.28,7.53,,6.34,295.0,,110.0,20.0,212.2,,153.9,74.4,,41.3,90.5,10.8,3.4,1.57,
2011-03-24 13:15:00+00:00,100,6.563,4.36,23.55,3.85,3.85,7.1,,6.34,221.0,274.5,110.0,20.0,230.1,187.6,195.3,30.6,23.8,26.5,62.9,6.7,3.6,1.0,0.5
2011-03-24 13:30:00+00:00,50,7.3,,24.1,6.03,6.03,7.85,,6.33,278.5,,110.0,20.0,233.7,,166.2,88.2,,49.0,99.4,13.9,3.3,1.78,
2011-03-24 13:45:00+00:00,50,6.925,,23.8,6.25,6.25,7.47,,6.32,290.0,,110.0,20.0,212.3,,156.9,71.6,,39.6,85.6,10.2,3.44,1.61,
2011-03-24 14:00:00+00:00,100,6.863,4.06,23.89,3.6,3.6,7.4,,6.29,232.5,254.5,110.0,20.0,236.0,183.6,198.4,42.7,21.7,29.4,63.9,7.9,3.49,1.3,0.5
2011-03-24 14:15:00+00:00,70,6.925,,23.8,4.63,4.63,7.47,,6.25,254.5,,110.0,20.0,226.9,,171.8,68.1,,39.4,89.3,10.4,3.44,1.34,
2011-03-24 14:30:00+00:00,70,6.75,,23.92,4.28,4.28,7.3,,6.19,251.0,,110.0,20.0,221.3,,173.9,57.0,,34.0,84.4,8.7,3.54,1.1,
2011-03-24 14:45:00+00:00,70,7.425,,24.45,3.42,3.42,7.97,,6.11,225.0,,110.0,20.0,250.3,,197.7,69.1,,40.3,80.6,12.3,3.29,1.66,
2011-03-24 15:00:00+00:00,100,7.313,3.63,25.78,3.4,3.4,7.85,,6.02,243.8,252.0,110.0,20.0,240.0,184.3,208.4,38.1,23.0,24.8,53.8,7.6,3.53,1.3,0.5
2011-03-24 15:15:00+00:00,70,7.725,,27.36,3.55,3.55,8.27,,5.9,243.5,,110.0,20.0,231.7,,196.6,46.6,,27.7,63.7,9.4,3.54,1.17,
2011-03-24 15:30:00+00:00,70,7.475,,27.93,3.28,3.28,8.02,,5.76,233.5,,110.0,20.0,219.5,,193.1,34.9,,21.1,51.1,6.9,3.74,1.02,
2011-03-24 15:45:00+00:00,70,7.525,,27.26,3.25,3.25,8.07,,5.61,227.0,,110.0,20.0,225.7,,192.6,45.6,,26.1,55.1,8.3,3.62,1.46,
2011-03-24 16:00:00+00:00,70,6.65,,26.28,3.15,3.15,7.2,,5.45,218.5,,110.0,20.0,207.5,,185.5,28.5,,16.7,42.8,4.4,3.95,1.0,
2011-03-24 16:15:00+00:00,70,6.125,,24.13,2.95,2.95,6.68,,5.27,216.0,,110.0,20.0,207.9,,185.6,29.9,,17.2,41.4,3.8,3.94,1.08,
2011-03-24 16:30:00+00:00,50,6.775,,23.97,3.75,3.75,7.32,,5.08,217.0,,110.0,20.0,234.6,,194.6,56.1,,30.2,57.7,7.4,3.54,2.06,
2011-03-24 16:45:00+00:00,50,4.8,,19.8,3.3,3.3,5.35,,4.89,216.0,,110.0,20.0,200.5,,182.8,23.5,,12.4,30.1,1.7,4.13,1.17,
2011-03-24 17:00:00+00:00,50,5.3,,18.51,3.42,3.42,5.85,,4.69,227.0,,110.0,20.0,247.8,,214.9,47.0,,25.5,43.6,3.8,3.49,2.99,
2011-03-24 17:15:00+00:00,100,4.775,,15.99,3.4,3.4,5.32,,4.49,249.5,,110.0,20.0,264.0,,231.4,46.5,,24.9,45.2,3.0,3.35,2.4,
2011-03-24 17:30:00+00:00,100,4.8,,16.79,2.83,2.83,5.35,,4.3,229.5,,110.0,20.0,255.1,,226.2,41.1,,22.3,36.3,2.7,3.5,3.8,
2011-03-24 17:45:00+00:00,100,4.2,,14.09,3.42,3.42,4.75,,4.11,270.0,,110.0,20.0,272.6,,244.6,40.2,,21.1,40.3,2.0,3.36,2.08,
2011-03-24 18:00:00+00:00,100,4.25,,13.88,3.45,3.45,4.8,,3.93,287.0,,110.0,20.0,285.6,,254.8,44.3,,23.3,44.1,2.2,3.27,2.1,
2011-03-24 18:45:00+00:00,100,4.475,,13.68,3.72,3.72,5.03,,3.45,334.5,,110.0,20.0,314.0,,275.7,55.3,,28.7,55.7,3.0,3.06,1.99,
2011-03-24 19:00:00+00:00,100,4.5,,13.81,3.58,3.58,5.05,,3.31,317.0,,110.0,20.0,314.0,,275.3,55.8,,29.2,55.3,3.1,3.07,2.13,
2011-03-24 19:15:00+00:00,100,4.5,,13.62,2.63,2.63,5.05,,3.19,282.0,,110.0,20.0,316.9,,273.3,62.2,,33.4,57.3,3.5,3.03,3.0,
2011-03-24 19:45:00+00:00,100,3.625,,12.71,2.2,2.2,4.18,,2.98,278.0,,110.0,20.0,273.9,,254.9,27.7,,14.0,31.2,1.0,3.51,1.37,
2011-03-24 20:00:00+00:00,100,4.625,,13.11,2.25,2.25,5.18,,2.89,284.5,,110.0,20.0,337.4,,284.2,76.0,,40.2,71.4,4.4,2.83,2.67,
2011-03-24 20:15:00+00:00,100,4.525,,13.46,3.47,3.47,5.07,,2.82,322.5,,110.0,20.0,328.4,,286.0,61.1,,32.2,60.0,3.5,2.97,2.21,
2011-03-24 21:00:00+00:00,100,4.475,,13.46,3.45,3.45,5.03,,2.68,325.0,,110.0,20.0,324.8,,284.5,58.1,,30.4,57.4,3.2,3.01,2.14,
2011-03-24 21:15:00+00:00,100,4.55,,13.45,3.53,3.53,5.1,,2.66,329.5,,110.0,20.0,329.9,,287.4,61.3,,32.1,60.5,3.5,2.96,2.15,
2011-03-24 21:30:00+00:00,100,3.95,,12.63,2.2,2.2,4.5,,2.66,289.5,,110.0,20.0,301.0,,271.4,42.8,,22.1,44.1,1.8,3.2,1.84,
2011-03-24 21:45:00+00:00,100,4.525,,13.49,3.45,3.45,5.07,,2.67,327.5,,110.0,20.0,325.7,,286.1,57.2,,29.8,57.1,3.2,2.98,2.05,
2011-03-24 22:00:00+00:00,100,4.65,,13.93,2.92,2.92,5.2,,2.7,299.5,,110.0,20.0,323.5,,282.2,59.3,,31.4,56.8,3.5,3.0,2.45,
2011-03-24 22:15:00+00:00,100,4.425,,13.89,3.47,3.47,4.97,,2.74,305.0,,110.0,20.0,307.3,,274.0,48.0,,25.2,47.5,2.6,3.14,2.14,
2011-03-24 22:30:00+00:00,100,4.475,,13.82,3.47,3.47,5.03,,2.8,309.5,,110.0,20.0,312.0,,276.9,50.6,,26.6,49.8,2.8,3.09,2.18,
2011-03-24 22:45:00+00:00,100,4.4,,13.49,3.42,3.42,4.95,,2.87,314.5,,110.0,20.0,315.3,,279.7,51.3,,26.8,51.3,2.7,3.07,2.05,
2011-03-24 23:00:00+00:00,100,4.475,,13.54,3.45,3.45,5.03,,2.94,309.5,,110.0,20.0,320.3,,282.3,54.8,,28.8,53.8,3.0,3.03,2.2,
2011-03-24 23:15:00+00:00,100,4.3,,13.2,3.45,3.45,4.85,,3.02,316.0,,110.0,20.0,315.1,,279.3,51.5,,27.0,51.2,2.6,3.07,2.1,
2011-03-24 23:30:00+00:00,100,4.475,,12.89,3.4,3.4,5.03,,3.09,320.0,,110.0,20.0,344.7,,296.3,69.6,,36.8,67.3,3.9,2.88,2.36,
2011-03-24 23:45:00+00:00,100,4.3,,12.59,3.4,3.4,4.85,,3.15,332.0,,110.0,20.0,334.1,,290.1,63.3,,33.3,62.3,3.2,2.93,2.19,
2011-03-25 00:00:00+00:00,100,4.125,,12.47,3.53,3.53,4.68,,3.2,344.5,,110.0,20.0,323.9,,283.8,57.8,,30.2,57.6,2.7,3.02,2.08,
2011-03-25 00:15:00+00:00,100,4.125,,12.31,3.5,3.5,4.68,,3.23,342.0,,110.0,20.0,327.4,,285.7,60.1,,31.5,59.7,2.8,2.98,2.11,
2011-03-25 00:30:00+00:00,100,3.775,,12.13,3.45,3.45,4.32,,3.23,339.5,,110.0,20.0,297.7,,267.8,43.0,,22.2,44.3,1.7,3.21,1.85,
2011-03-25 00:45:00+00:00,100,4.1,,12.67,3.42,3.42,4.65,,3.21,325.0,,110.0,20.0,311.3,,275.5,51.6,,26.9,51.6,2.4,3.09,2.05,
2011-03-25 01:00:00+00:00,100,4.2,,12.76,3.25,3.25,4.75,,3.17,310.0,,110.0,20.0,316.2,,277.4,55.8,,29.3,54.8,2.7,3.04,2.2,
2011-03-25 01:15:00+00:00,100,4.175,,12.65,3.4,3.4,4.72,,3.1,311.0,,110.0,20.0,322.5,,281.0,59.6,,31.5,58.1,2.9,3.03,2.29,
2011-03-25 01:30:00+00:00,100,3.925,,12.3,3.4,3.4,4.47,,3.03,325.0,,110.0,20.0,307.5,,271.5,51.7,,27.1,51.5,2.2,3.13,2.1,
2011-03-25 01:45:00+00:00,100,3.65,,12.26,3.4,3.4,4.2,,2.94,315.0,,110.0,20.0,280.6,,254.6,37.4,,19.5,37.7,1.4,3.36,2.0,
2011-03-25 02:00:00+00:00,100,3.875,,11.48,2.9,2.9,4.43,,2.85,300.0,,110.0,20.0,326.5,,280.3,66.2,,35.3,63.1,2.8,2.96,2.54,
2011-03-25 02:45:00+00:00,100,3.725,,10.95,3.5,3.5,4.28,,2.68,395.0,,110.0,20.0,324.7,,280.0,64.3,,33.5,65.2,2.5,2.94,1.96,
2011-03-25 03:15:00+00:00,100,3.55,,10.97,3.42,3.42,4.1,,2.72,377.5,,110.0,20.0,295.7,,258.0,53.9,,28.2,54.8,1.9,3.09,1.98,
2011-03-25 03:30:00+00:00,100,3.725,,11.4,3.42,3.42,4.28,,2.8,355.0,,110.0,20.0,305.6,,260.4,64.4,,34.0,65.2,2.5,3.06,2.05,
2011-03-25 03:45:00+00:00,100,3.6,,11.77,3.4,3.4,4.18,0.03,2.91,338.0,,110.0,20.0,271.0,,236.0,49.1,,25.9,51.8,1.8,3.27,1.85,
2011-03-25 04:00:00+00:00,50,3.775,,12.69,3.4,3.4,4.32,,3.06,301.0,,110.0,20.0,261.1,,223.8,51.9,,27.9,54.3,2.2,3.36,1.97,
2011-03-25 04:15:00+00:00,50,3.825,,13.97,3.42,3.42,4.38,,3.23,273.5,,110.0,20.0,225.6,,193.7,42.2,,22.6,48.3,1.9,3.65,1.61,
2011-03-25 04:30:00+00:00,100,4.7,,16.42,2.2,2.2,5.25,,3.42,234.5,,110.0,20.0,240.4,,203.4,50.0,,28.3,60.3,3.5,3.49,1.48,
2011-03-25 04:45:00+00:00,70,5.1,,19.37,3.4,3.4,5.65,,3.63,234.5,,110.0,20.0,210.8,,179.5,39.4,,21.9,53.7,3.3,3.8,1.15,
2011-03-25 05:00:00+00:00,70,5.75,,21.28,3.08,3.08,6.3,,3.85,226.0,,110.0,20.0,217.9,,184.4,44.2,,25.5,57.4,4.8,3.7,1.3,
2011-03-25 05:15:00+00:00,70,5.3,,21.41,3.25,3.25,5.85,,4.06,223.5,,110.0,20.0,195.4,,169.5,29.7,,18.5,49.8,3.1,4.04,1.0,
2011-03-25 05:30:00+00:00,70,6.7,,23.62,3.25,3.25,7.25,,4.27,229.5,,110.0,20.0,229.6,,190.0,52.2,,30.4,67.1,7.7,3.53,1.34,
2011-03-25 05:45:00+00:00,70,6.913,3.38,25.36,3.4,3.4,7.45,,4.47,227.5,230.5,110.0,20.0,220.9,155.7,187.9,39.1,2.7,25.5,59.8,6.9,3.67,1.13,0.28
2011-03-25 06:00:00+00:00,70,7.05,,28.36,3.45,3.45,7.6,,4.65,231.0,,110.0,20.0,204.3,,182.7,25.2,,16.7,46.4,5.1,4.02,1.0,
2011-03-25 06:15:00+00:00,70,6.625,,26.48,4.05,4.05,7.18,,4.83,229.5,,110.0,20.0,196.3,,167.6,31.7,,20.2,56.4,5.3,4.0,1.0,
2011-03-25 06:30:00+00:00,70,6.625,,25.71,3.95,3.95,7.18,,4.99,234.5,,110.0,20.0,202.1,,170.7,34.3,,22.4,62.0,5.8,3.88,1.0,
2011-03-25 06:45:00+00:00,70,6.45,,23.55,4.63,4.63,7.0,,5.14,230.0,,110.0,20.0,205.0,,158.2,57.0,,32.8,77.8,7.5,3.65,1.28,
2011-03-25 07:00:00+00:00,100,6.338,4.14,23.91,3.5,3.5,6.88,,5.28,207.0,244.5,110.0,20.0,205.9,163.1,171.4,32.5,36.4,26.3,62.2,6.0,3.78,1.03,0.5
